t,ls,alt,vel,ax,ay,az,hax,hay,haz
1130897,20,1.89,-0.01,0.17,0.32,9.76,0.00,-1.92,9.61
1131101,20,1.78,-0.15,0.25,0.28,9.72,0.00,-2.88,6.25
1131203,20,1.74,-0.20,0.25,0.32,9.72,0.48,-2.40,6.73
1131305,20,1.64,-0.33,0.13,0.32,9.72,0.96,-0.96,6.25
1131407,20,1.62,-0.32,0.21,0.32,9.72,0.96,-0.96,6.73
1131509,20,1.66,-0.24,0.21,0.32,9.76,-0.96,-2.88,7.69
1131611,20,1.64,-0.24,0.17,0.32,9.76,-1.44,-1.92,7.69
1131713,20,1.60,-0.28,0.25,0.32,9.76,0.00,-2.88,7.69
1131815,20,1.63,-0.21,0.21,0.32,9.72,0.48,-1.92,7.69
1132019,20,1.78,0.05,0.32,0.36,9.84,2.40,-3.84,7.69
1132129,20,1.80,0.08,0.25,0.40,9.61,2.88,-3.36,8.17
1132230,20,1.87,0.18,0.29,0.40,9.76,0.00,-0.96,7.69
1132332,20,1.86,0.15,0.25,0.36,9.80,-0.48,0.96,3.36
1132434,20,1.85,0.12,0.25,0.40,9.72,1.92,-1.92,24.51
1132536,20,1.79,0.03,0.21,0.32,9.72,-1.44,0.96,4.81
1132638,20,1.81,0.05,0.29,0.32,9.76,-0.48,-2.40,8.65
1132740,20,1.80,0.04,0.21,0.28,9.76,-0.48,-1.92,6.25
1132842,20,1.74,-0.06,0.13,0.36,9.72,0.48,-0.96,7.21
1133046,20,1.79,0.03,0.29,0.32,9.72,0.96,-1.44,8.65
1133148,20,1.81,0.06,0.13,0.28,9.76,0.00,-0.96,7.21
1133251,20,1.82,0.06,0.21,0.32,9.72,-0.48,-2.40,9.13
1133353,20,1.76,-0.03,0.21,0.32,9.72,0.00,-1.44,7.69
1133455,20,1.72,-0.09,0.21,0.28,9.72,0.48,-1.44,8.65
1133557,20,1.72,-0.08,0.21,0.32,9.72,-0.48,-1.92,9.13
1133659,20,1.70,-0.10,0.25,0.32,9.76,-0.96,-1.44,8.65
1133761,20,1.69,-0.10,0.17,0.32,9.76,0.00,-0.48,8.65
1133863,20,1.76,0.01,0.21,0.32,9.76,0.96,-1.44,8.17
1134067,20,1.86,0.14,0.17,0.36,9.76,0.00,-2.88,6.73
1134168,20,1.84,0.10,0.21,0.32,9.76,0.48,-2.40,8.17
1134270,20,1.81,0.05,0.17,0.32,9.72,-0.96,-1.44,8.17
1134372,20,1.80,0.02,0.32,0.32,9.76,0.00,-1.44,7.69
1134474,20,1.78,0.00,0.21,0.24,9.76,0.96,-2.40,9.61
1134576,20,1.79,0.01,0.25,0.32,9.72,1.44,-0.96,9.61
1134678,20,1.79,0.01,0.25,0.32,9.76,0.96,-1.92,7.69
1134780,20,1.78,-0.02,0.17,0.36,9.72,-0.48,-0.96,9.13
1134984,20,1.76,-0.04,0.29,0.32,9.72,0.48,-2.40,10.57
1135094,20,1.76,-0.03,0.13,0.36,9.76,-0.96,-1.44,8.65
1135196,20,1.74,-0.05,0.25,0.32,9.72,0.00,-4.32,7.21
1135298,20,1.74,-0.05,0.21,0.32,9.72,0.00,-1.92,8.17
1135400,20,1.72,-0.08,0.21,0.32,9.72,0.48,-3.36,7.21
1135502,20,1.72,-0.07,0.25,0.32,9.76,0.00,-2.88,7.69
1135604,20,1.71,-0.08,0.17,0.28,9.76,0.96,-3.36,8.17
1135706,20,1.71,-0.07,0.21,0.32,9.72,0.00,-2.40,10.09
1135808,20,1.72,-0.04,0.21,0.32,9.72,0.96,-2.88,6.73
1136012,20,1.73,-0.03,0.21,0.32,9.72,0.96,-2.40,8.65
1136113,20,1.76,0.03,0.21,0.32,9.72,0.00,-1.92,10.09
1136215,20,1.79,0.06,0.25,0.28,9.72,0.96,-1.44,8.65
1136317,20,1.81,0.09,0.17,0.32,9.76,0.96,-1.44,10.57
1136419,20,1.86,0.16,0.21,0.28,9.72,0.48,-0.96,9.13
1136521,20,1.91,0.21,0.21,0.28,9.72,-0.48,-0.96,9.13
1136624,20,1.90,0.18,0.25,0.28,9.76,-0.96,-0.48,9.13
1136726,20,1.87,0.12,0.21,0.32,9.72,-0.96,-1.92,8.65
1136930,20,1.87,0.08,0.17,0.36,9.72,0.48,-1.44,8.65
1137034,20,1.83,0.02,0.25,0.28,9.72,-0.48,-1.44,6.73
1137135,20,1.81,-0.02,0.21,0.28,9.72,0.00,-2.88,7.69
1137237,20,1.76,-0.08,0.17,0.36,9.72,0.48,-1.92,8.65
1137339,20,1.74,-0.10,0.17,0.32,9.72,0.00,-2.40,7.69
1137441,20,1.75,-0.09,0.21,0.28,9.72,-0.96,-3.36,8.17
1137544,20,1.75,-0.08,0.21,0.28,9.72,-0.96,-1.44,8.65
1137646,20,1.79,-0.01,0.21,0.28,9.76,0.48,-1.92,6.73
1137748,20,1.78,-0.02,0.21,0.32,9.68,1.44,-1.92,7.21
1137952,20,1.84,0.06,0.21,0.32,9.72,0.00,-1.92,6.73
1138053,20,1.87,0.09,0.21,0.32,9.76,0.00,0.00,8.17
1138155,20,1.87,0.09,0.21,0.32,9.72,0.48,-1.92,9.13
1138256,20,1.85,0.05,0.25,0.28,9.72,0.96,-2.40,8.17
1138358,20,1.87,0.07,0.13,0.40,9.76,0.96,-0.48,9.13
1138460,20,1.86,0.05,0.29,0.32,9.76,-0.48,-2.40,8.17
1138562,20,1.87,0.06,0.17,0.28,9.76,-1.44,-2.40,7.21
1138664,20,1.88,0.07,0.21,0.32,9.76,-1.44,-1.92,8.17
1138868,20,1.92,0.10,0.21,0.32,9.76,-0.48,-2.40,8.65
1138977,20,1.89,0.05,0.21,0.28,9.76,0.00,-1.92,6.73
1139078,20,1.84,-0.03,0.25,0.28,9.72,0.00,-2.40,9.13
1139180,20,1.85,-0.01,0.21,0.36,9.76,0.00,-1.44,8.65
1139282,20,1.84,-0.03,0.21,0.32,9.76,-1.44,-1.92,7.69
1139384,20,1.82,-0.06,0.17,0.32,9.72,-0.48,-1.44,9.13
1139486,20,1.81,-0.06,0.21,0.36,9.72,0.00,-1.44,9.13
1139588,20,1.81,-0.06,0.17,0.32,9.76,0.48,-2.40,5.77
1139690,20,1.84,0.00,0.21,0.32,9.72,-0.48,0.00,5.29
1139894,20,1.92,0.10,0.17,0.32,9.76,0.48,-2.40,8.65
1139996,20,1.89,0.05,0.25,0.32,9.72,0.00,-2.40,6.25
1140099,20,1.91,0.06,0.21,0.32,9.72,0.48,-1.44,10.09
1140201,20,1.86,-0.02,0.13,0.32,9.72,-0.48,-1.92,8.17
1140303,20,1.90,0.05,0.21,0.32,9.72,1.44,-2.40,8.17
1140405,20,1.96,0.13,0.13,0.32,9.72,-0.48,-2.40,5.77
1140507,20,2.00,0.17,0.21,0.32,9.76,-1.44,-0.96,8.17
1140609,20,2.01,0.17,0.21,0.32,9.72,-0.48,-2.88,11.05
1140711,20,2.01,0.15,0.25,0.24,9.87,0.00,-4.32,10.09
1140916,20,2.01,0.12,0.25,0.28,9.72,0.96,-1.92,11.53
1141018,20,1.99,0.07,0.29,0.28,9.80,-0.48,-1.44,11.53
1141120,20,1.93,-0.02,0.25,0.36,9.76,-2.88,-2.40,-11.05
1141222,20,1.95,0.00,0.29,0.32,9.80,1.44,2.40,26.91
1141324,20,1.96,0.01,0.25,0.28,9.80,0.96,-1.44,9.13
1141426,20,1.87,-0.11,0.21,0.28,9.76,-0.96,-1.44,8.65
1141528,20,1.85,-0.13,0.21,0.32,9.72,-0.96,-2.40,8.17
1141630,20,1.84,-0.14,0.21,0.28,9.76,0.48,-1.92,8.65
1141836,20,1.90,-0.03,0.17,0.28,9.76,0.00,-1.44,8.17
1141942,20,1.94,0.02,0.29,0.32,9.76,-0.48,-1.44,9.13
1142043,20,1.91,-0.03,0.17,0.32,9.76,0.48,-0.48,8.65
1142145,20,1.91,-0.02,0.29,0.24,9.76,-0.48,-1.44,9.13
1142247,20,1.88,-0.06,0.25,0.36,9.76,0.00,0.48,9.61
1142349,20,1.94,0.03,0.13,0.40,9.72,0.48,-2.40,7.69
1142451,20,1.94,0.03,0.29,0.24,9.72,0.48,-1.92,9.61
1142553,20,1.91,-0.02,0.13,0.36,9.72,0.48,-2.40,7.69
1142655,20,1.91,-0.02,0.21,0.36,9.72,0.96,-1.92,9.13
1142859,20,1.91,-0.02,0.17,0.24,9.76,-0.96,-2.40,9.13
1142960,20,1.91,-0.01,0.17,0.40,9.76,0.00,-1.92,8.65
1143062,20,1.93,0.01,0.25,0.24,9.76,0.48,-1.92,8.65
1143164,20,1.94,0.03,0.05,0.36,9.76,0.48,-1.92,4.81
1143267,20,2.05,0.19,0.32,0.36,9.76,0.96,-1.44,8.17
1143370,20,2.14,0.30,0.21,0.21,9.76,0.96,-2.40,7.69
1143472,20,2.13,0.25,0.09,0.36,9.76,0.48,-2.40,8.65
1143575,20,2.01,0.05,0.32,0.32,9.72,-0.48,-2.88,7.69
1143677,20,1.95,-0.05,0.17,0.32,9.76,-0.48,-1.44,7.69
1143882,20,1.86,-0.16,0.21,0.28,9.76,0.96,-2.40,10.57
1143994,20,1.83,-0.20,0.25,0.36,9.72,-0.96,-1.44,8.65
1144095,20,1.85,-0.15,0.21,0.24,9.72,0.00,-0.96,9.13
1144197,20,1.87,-0.11,0.05,0.32,9.76,0.00,-2.40,7.69
1144299,20,1.88,-0.08,0.29,0.40,9.72,1.44,-2.40,8.17
1144401,20,1.89,-0.06,0.17,0.28,9.72,-1.44,-1.44,9.61
1144503,20,1.89,-0.05,0.17,0.32,9.76,0.48,-2.88,7.21
1144605,20,1.85,-0.11,0.25,0.32,9.72,0.48,-1.92,8.17
1144707,20,1.90,-0.02,0.13,0.28,9.76,-0.96,-1.44,10.57
1144911,20,1.91,0.00,0.21,0.32,9.76,0.00,-1.92,8.17
1145013,20,1.96,0.07,0.17,0.36,9.76,0.00,-1.44,8.65
1145116,20,1.98,0.09,0.21,0.36,9.72,1.44,-1.92,7.21
1145219,20,1.95,0.04,0.25,0.28,9.72,0.48,-2.40,6.73
1145321,20,1.95,0.03,0.25,0.40,9.72,0.48,-1.44,8.65
1145423,20,1.95,0.03,0.17,0.28,9.76,0.48,-2.40,9.61
1145525,20,1.93,0.00,0.21,0.32,9.76,0.96,-0.96,8.65
1145627,20,1.95,0.02,0.21,0.36,9.76,-0.96,-0.48,8.65
1145729,20,1.96,0.05,0.13,0.32,9.72,0.00,-2.40,6.73
1145936,20,1.88,-0.08,0.21,0.32,9.72,-0.48,-1.44,11.05
1146038,20,1.75,-0.27,0.17,0.32,9.72,1.92,-2.88,7.69
1146141,20,1.74,-0.26,0.25,0.32,9.76,0.00,-1.44,8.65
1146243,20,1.74,-0.22,0.25,0.28,9.72,0.00,-1.92,7.21
1146346,20,1.81,-0.09,0.17,0.36,9.72,0.48,-0.96,9.61
1146448,20,1.84,-0.04,0.25,0.32,9.72,0.00,-1.44,9.13
1146550,20,1.87,0.01,0.17,0.28,9.76,-0.96,-1.44,7.21
1146653,20,1.85,-0.02,0.17,0.36,9.72,-1.44,-1.44,8.17
1146755,20,1.86,0.00,0.29,0.28,9.72,0.48,-1.92,7.69
1146959,20,1.81,-0.06,0.17,0.32,9.76,-0.48,-1.92,8.17
1147060,20,1.82,-0.04,0.25,0.32,9.76,-0.48,-2.88,8.65
1147162,20,1.84,-0.01,0.29,0.28,9.72,0.48,-2.88,9.13
1147264,20,1.81,-0.04,0.17,0.36,9.80,0.00,-2.40,7.69
1147366,20,1.83,-0.02,0.17,0.32,9.76,0.48,-1.44,8.65
1147468,20,1.87,0.05,0.21,0.32,9.72,0.00,-0.96,8.17
1147570,20,1.85,0.01,0.13,0.32,9.72,0.00,-1.92,8.65
1147672,20,1.83,0.00,0.25,0.32,9.68,-0.96,-2.40,6.25
1147878,20,1.83,-0.01,0.25,0.28,9.72,0.00,-1.92,6.73
1147982,20,1.85,0.02,0.17,0.28,9.72,0.00,-1.92,7.21
1148083,20,1.92,0.12,0.32,0.28,9.72,-0.48,-0.48,8.17
1148185,20,1.93,0.14,0.09,0.32,9.76,-0.48,-2.88,9.61
1148288,20,1.91,0.09,0.21,0.36,9.76,-0.48,-1.92,10.57
1148390,20,1.81,-0.07,0.29,0.32,9.72,-0.48,-1.44,9.61
1148492,20,1.71,-0.19,0.09,0.36,9.76,-0.96,-1.92,7.69
1148594,20,1.69,-0.20,0.32,0.32,9.72,-0.48,-1.92,8.17
1148696,20,1.70,-0.17,0.17,0.28,9.76,-0.48,-0.96,7.69
1148900,20,1.75,-0.05,0.17,0.36,9.72,0.00,-1.44,8.65
1149002,20,1.76,-0.04,0.21,0.28,9.72,0.00,-1.44,8.65
1149104,20,1.81,0.04,0.13,0.40,9.72,0.96,-2.40,8.17
1149206,20,1.79,0.02,0.21,0.32,9.76,0.48,-1.44,9.61
1149308,20,1.79,0.02,0.17,0.32,9.72,1.44,-2.40,9.61
1149410,20,1.73,-0.06,0.17,0.32,9.72,0.00,-1.92,9.13
1149512,20,1.70,-0.10,0.32,0.24,9.87,-1.92,-1.44,11.05
1149614,20,1.69,-0.10,0.29,0.40,9.64,0.96,-3.36,7.21
1149818,20,1.68,-0.09,0.21,0.32,9.80,1.44,-2.40,6.25
1149924,20,1.68,-0.07,0.32,0.28,9.80,-0.48,0.96,7.21
1150025,20,1.73,0.01,0.29,0.32,9.76,2.40,-3.36,-8.65
1150127,20,1.77,0.06,0.13,0.32,9.80,0.00,-2.40,9.13
1150229,20,1.72,-0.01,0.32,0.32,9.72,0.48,-0.48,6.73
1150331,20,1.72,-0.01,0.13,0.32,9.76,0.00,-1.92,8.65
1150433,20,1.64,-0.12,0.25,0.32,9.72,1.44,-3.36,8.65
1150535,20,1.55,-0.24,0.21,0.28,9.72,0.96,-1.92,7.21
1150637,20,1.57,-0.17,0.09,0.36,9.72,0.96,-1.92,8.17
1150841,20,1.65,-0.03,0.21,0.32,9.72,-0.48,-1.92,9.61
1150943,20,1.65,-0.03,0.21,0.32,9.76,-0.48,-1.44,8.65
1151046,20,1.70,0.06,0.17,0.36,9.72,0.00,-1.44,9.61
1151148,20,1.73,0.10,0.21,0.28,9.72,0.00,-2.88,11.05
1151251,20,1.71,0.05,0.29,0.32,9.76,0.96,-0.48,8.17
1151353,20,1.74,0.09,0.25,0.28,9.72,0.48,-1.44,10.57
1151455,20,1.78,0.13,0.17,0.32,9.72,0.48,-1.44,8.65
1151557,20,1.82,0.18,0.25,0.28,9.76,-0.96,-1.44,7.69
1151659,20,1.87,0.24,0.21,0.21,9.76,-0.96,-0.48,8.65
1151864,20,1.96,0.32,0.21,0.36,9.76,0.48,-1.92,8.17
1151965,20,1.97,0.29,0.21,0.32,9.76,0.96,-1.92,8.65
1152067,20,1.93,0.21,0.17,0.24,9.72,0.00,-2.40,9.13
1152169,20,1.85,0.08,0.17,0.36,9.72,-0.96,0.00,8.17
1152271,20,1.91,0.15,0.13,0.32,9.72,0.48,-1.92,7.69
1152373,20,1.91,0.12,0.25,0.28,9.72,0.96,-3.36,8.65
1152475,20,1.91,0.11,0.21,0.32,9.72,-0.48,-1.92,8.65
1152577,20,1.94,0.14,0.21,0.32,9.76,0.00,-0.96,10.09
1152781,20,1.91,0.07,0.21,0.28,9.76,0.48,-1.92,8.17
1152889,20,1.94,0.11,0.25,0.32,9.72,0.00,-1.92,9.13
1152990,20,2.00,0.18,0.17,0.36,9.72,0.96,-1.92,9.61
1153092,20,2.12,0.33,0.25,0.24,9.76,0.48,-2.40,7.21
1153194,20,2.16,0.35,0.17,0.28,9.76,0.00,-1.92,9.61
1153296,20,2.18,0.35,0.21,0.36,9.72,0.48,-2.40,9.13
1153397,20,2.26,0.41,0.21,0.24,9.72,0.48,-2.88,7.21
1153499,20,2.19,0.27,0.09,0.36,9.72,0.00,-1.44,7.69
1153601,20,2.27,0.36,0.25,0.32,9.72,-0.48,-1.92,8.65
1153806,20,2.27,0.26,0.32,0.24,9.72,-0.96,-1.44,9.13
1153908,20,2.32,0.29,0.09,0.40,9.76,0.48,-1.44,8.65
1154010,20,2.28,0.19,0.25,0.36,9.72,1.44,-1.44,7.69
1154112,20,2.24,0.11,0.17,0.32,9.76,0.48,-2.88,8.17
1154214,20,2.13,-0.07,0.05,0.36,9.76,0.00,-1.92,8.65
1154316,20,2.06,-0.18,0.29,0.28,9.72,0.48,-0.96,7.21
1154418,20,2.02,-0.22,0.21,0.28,9.76,0.96,-2.40,9.13
1154520,20,2.08,-0.12,0.13,0.36,9.76,-0.48,-2.40,9.13
1154622,20,2.00,-0.24,0.32,0.28,9.76,0.96,0.48,8.17
1154828,20,1.97,-0.23,0.13,0.28,9.72,0.48,-2.40,7.21
1154930,20,2.01,-0.15,0.09,0.36,9.76,0.00,-1.92,9.13
1155032,20,1.94,-0.24,0.29,0.24,9.76,-0.48,-1.44,9.13
1155134,20,2.00,-0.13,0.09,0.28,9.76,2.88,-0.48,9.61
1155236,20,2.02,-0.09,0.17,0.47,9.72,0.00,-0.48,9.13
1155338,20,2.07,-0.01,0.25,0.40,9.72,0.00,-1.92,9.61
1155440,20,2.11,0.06,0.13,0.32,9.72,-0.48,-0.48,10.57
1155542,20,2.13,0.08,0.09,0.36,9.76,0.96,-0.96,10.57
1155746,20,2.28,0.27,0.40,0.24,9.72,0.00,-1.92,8.65
1155847,20,2.36,0.36,0.05,0.24,9.72,0.96,-2.40,8.65
1155949,20,2.38,0.35,0.25,0.40,9.72,0.48,-1.92,7.21
1156051,20,2.47,0.45,0.32,0.36,9.68,-0.48,-1.92,9.13
1156154,20,2.35,0.23,0.05,0.24,9.76,0.48,-2.40,6.73
1156256,20,2.29,0.11,0.29,0.28,9.72,0.48,-0.48,9.13
1156359,20,2.27,0.06,0.17,0.43,9.72,1.44,-0.96,10.09
1156461,20,2.20,-0.04,0.02,0.36,9.76,0.00,-2.40,8.65
1156564,20,2.15,-0.12,0.32,0.28,9.72,-0.96,-1.92,8.17
1156771,20,2.16,-0.10,0.13,0.43,9.76,-0.96,-1.92,9.13
1156878,20,2.17,-0.07,0.17,0.21,9.72,0.00,0.00,7.69
1156979,20,2.19,-0.04,0.36,0.24,9.76,0.48,-0.96,8.65
1157081,20,2.16,-0.07,0.17,0.28,9.76,0.00,-1.44,8.65
1157183,20,2.11,-0.16,0.29,0.24,9.72,0.00,-2.40,6.25
1157285,20,2.12,-0.12,0.25,0.24,9.72,0.96,-2.40,9.13
1157387,20,2.06,-0.19,0.09,0.36,9.72,0.00,-2.40,9.13
1157490,20,1.96,-0.34,0.25,0.21,9.72,0.96,-2.40,10.09
1157592,20,1.86,-0.44,0.25,0.21,9.72,0.96,-2.88,6.73
1157797,20,2.02,-0.14,0.09,0.36,9.72,0.48,-2.88,8.65
1157898,20,1.95,-0.23,0.36,0.28,9.72,0.48,-1.44,7.21
1158000,20,1.87,-0.31,0.09,0.32,9.76,0.00,-2.40,9.13
1158102,20,1.86,-0.29,0.21,0.28,9.72,0.48,-1.44,7.69
1158204,20,1.88,-0.23,0.29,0.40,9.61,1.44,-3.84,10.57
1158306,20,1.87,-0.22,0.13,0.43,9.68,-2.40,-3.84,5.29
1158408,20,1.84,-0.24,0.32,0.32,9.68,-0.96,-1.92,4.81
1158510,20,1.87,-0.17,0.25,0.28,9.72,0.96,-2.40,6.73
1158715,20,1.87,-0.13,0.25,0.36,9.80,0.96,-1.92,28.35
1158823,20,1.94,0.00,0.36,0.28,9.68,-1.92,-1.44,-6.25
1158925,20,1.88,-0.09,0.13,0.43,9.76,0.96,-3.36,8.17
1159027,20,1.91,-0.03,0.05,0.40,9.76,-0.48,-1.44,7.69
1159129,20,2.00,0.11,0.25,0.32,9.72,-0.48,-0.96,8.17
1159231,20,2.11,0.26,0.05,0.36,9.76,-0.96,-0.96,6.73
1159333,20,2.09,0.22,0.32,0.32,9.76,0.00,-1.44,8.65
1159435,20,2.03,0.10,0.17,0.28,9.72,0.48,-1.92,8.17
1159537,20,2.04,0.11,0.25,0.24,9.76,1.44,-1.92,9.13
1159743,20,1.96,-0.01,0.32,0.24,9.76,0.00,-2.40,9.13
1159845,20,1.89,-0.11,0.13,0.32,9.76,-0.48,-2.40,10.09
1159947,20,1.91,-0.07,0.21,0.28,9.72,0.48,-1.44,9.13
1160050,20,1.95,0.00,0.13,0.32,9.72,-0.48,-3.36,8.17
1160152,20,2.03,0.13,0.13,0.36,9.72,0.48,-1.44,9.13
1160255,20,2.02,0.10,0.21,0.36,9.72,0.48,-1.44,7.69
1160357,20,2.02,0.09,0.13,0.36,9.72,0.00,-1.92,10.09
1160459,20,2.01,0.07,0.17,0.36,9.72,0.48,-2.40,7.69
1160561,20,1.97,0.01,0.29,0.40,9.72,0.48,-1.44,6.73
1160765,20,2.02,0.06,0.21,0.13,9.76,0.96,-0.96,7.69
1160866,20,1.92,-0.08,0.25,0.28,9.76,0.48,-0.96,8.65
1160967,20,1.96,-0.02,0.25,0.24,9.72,0.00,-1.92,7.69
1161068,20,1.94,-0.05,0.21,0.28,9.72,0.48,-1.44,10.09
1161170,20,1.89,-0.12,0.25,0.24,9.76,0.00,-2.40,6.73
1161272,20,1.78,-0.26,0.21,0.28,9.72,0.48,-1.92,8.17
1161374,20,1.78,-0.23,0.17,0.32,9.72,0.00,-1.92,7.69
1161476,20,1.82,-0.15,0.29,0.32,9.72,-0.96,-1.44,8.17
1161680,20,1.67,-0.33,0.13,0.24,9.72,-0.48,-0.48,8.17
1161791,20,1.64,-0.34,0.17,0.32,9.76,-0.48,-2.40,7.69
1161892,20,1.63,-0.31,0.21,0.28,9.72,0.00,-0.48,7.69
1161994,20,1.60,-0.31,0.21,0.28,9.76,-0.48,-0.96,9.13
1162096,20,1.70,-0.13,0.17,0.36,9.76,0.48,-0.48,9.61
1162198,20,1.67,-0.16,0.25,0.43,9.68,0.48,-2.40,7.21
1162300,20,1.75,-0.01,0.25,0.24,9.76,0.96,-2.88,6.73
1162402,20,1.87,0.16,0.05,0.40,9.72,1.44,-1.44,8.17
1162504,20,1.90,0.19,0.29,0.32,9.72,0.48,-2.40,6.73
1162707,20,1.92,0.20,0.25,0.21,9.72,-0.96,-0.96,7.69
1162808,20,1.94,0.21,0.09,0.28,9.72,0.96,-1.44,8.17
1162910,20,1.91,0.16,0.32,0.36,9.72,0.48,-1.44,7.21
1163012,20,1.90,0.12,0.17,0.24,9.76,-0.96,-1.44,7.69
1163115,20,1.87,0.07,0.05,0.32,9.76,0.48,-1.92,7.21
1163219,20,1.79,-0.05,0.32,0.28,9.72,0.00,-1.44,8.65
1163322,20,1.76,-0.09,0.17,0.32,9.76,0.48,-1.92,8.17
1163424,20,1.80,-0.02,0.21,0.36,9.72,0.48,-1.92,8.17
1163526,20,1.82,0.01,0.36,0.32,9.72,-0.48,-1.44,7.69
1163730,20,1.85,0.05,0.05,0.28,9.76,0.00,-0.96,9.61
1163832,20,1.88,0.09,0.21,0.28,9.76,0.96,-1.92,9.61
1163934,20,1.88,0.08,0.17,0.43,9.72,0.96,-1.44,7.21
1164036,20,1.92,0.13,0.13,0.32,9.76,0.96,-0.96,8.65
1164138,20,1.98,0.19,0.21,0.28,9.76,0.96,-1.92,9.13
1164240,20,1.95,0.13,0.25,0.36,9.72,0.48,-1.44,9.61
1164342,20,2.00,0.19,0.17,0.28,9.76,0.00,-1.44,9.13
1164444,20,1.95,0.10,0.21,0.32,9.72,0.96,-1.44,8.65
1164648,20,1.89,0.00,0.21,0.32,9.72,0.00,-1.92,8.65
1164754,20,1.86,-0.05,0.17,0.28,9.76,1.44,-2.40,7.69
1164856,20,1.86,-0.05,0.25,0.28,9.72,-0.48,-2.88,7.69
1164957,20,1.94,0.07,0.21,0.28,9.76,-0.96,-0.96,8.65
1165059,20,1.96,0.09,0.17,0.36,9.76,0.00,-1.92,8.65
1165161,20,1.97,0.09,0.36,0.24,9.76,0.96,-1.92,8.17
1165263,20,1.90,-0.02,0.05,0.36,9.76,0.00,-3.36,7.69
1165365,20,1.88,-0.05,0.21,0.28,9.76,0.48,-1.44,8.65
1165467,20,1.86,-0.07,0.29,0.28,9.72,0.00,-1.44,8.65
1165674,20,1.86,-0.06,0.09,0.32,9.76,-0.48,-0.48,8.65
1165780,20,1.89,-0.01,0.32,0.28,9.72,0.00,-1.92,8.65
1165881,20,1.92,0.03,0.25,0.24,9.72,0.48,-1.92,8.17
1165983,20,1.92,0.04,0.13,0.40,9.72,0.00,-1.92,9.13
1166085,20,1.92,0.03,0.21,0.32,9.76,0.96,-1.92,7.69
1166187,20,1.89,-0.01,0.09,0.32,9.72,0.96,-1.92,7.21
1166289,20,1.85,-0.07,0.17,0.32,9.76,0.00,-0.48,9.13
1166392,20,1.79,-0.15,0.25,0.28,9.72,0.00,-1.92,5.77
1166494,20,1.77,-0.17,0.21,0.24,9.72,-0.48,-1.92,8.17
1166701,20,1.80,-0.09,0.17,0.40,9.76,-0.96,-2.88,8.17
1166812,20,1.77,-0.11,0.29,0.40,9.72,-0.48,-1.44,7.21
1166913,20,1.77,-0.10,0.09,0.28,9.76,0.00,-2.40,9.13
1167015,20,1.77,-0.09,0.25,0.43,9.80,-0.96,-2.40,7.21
1167117,20,1.75,-0.11,0.40,0.28,9.87,-2.40,-3.36,8.65
1167218,20,1.69,-0.19,0.13,0.32,9.72,-1.92,-1.44,10.09
1167320,20,1.70,-0.15,0.36,0.32,9.76,-1.44,-0.96,-7.69
1167422,20,1.72,-0.10,0.29,0.36,9.72,1.92,0.48,29.79
1167524,20,1.80,0.02,0.17,0.28,9.76,-0.96,-5.77,7.21
1167728,20,1.79,0.02,0.25,0.32,9.68,1.44,-2.40,8.65
1167829,20,1.81,0.05,0.17,0.36,9.72,0.00,-1.44,6.73
1167931,20,1.84,0.09,0.21,0.28,9.72,0.48,-1.92,9.13
1168033,20,1.87,0.14,0.25,0.24,9.72,0.96,-0.48,11.05
1168135,20,1.85,0.08,0.29,0.36,9.72,1.44,-1.44,10.57
1168237,20,1.85,0.08,0.32,0.24,9.76,0.48,-2.40,6.73
1168340,20,1.78,-0.02,0.13,0.28,9.72,0.96,-2.88,8.17
1168442,20,1.75,-0.07,0.21,0.32,9.72,0.00,-1.92,8.65
1168544,20,1.74,-0.08,0.13,0.24,9.76,-0.96,-1.92,7.69
1168749,20,1.75,-0.04,0.25,0.36,9.76,-1.44,-0.96,7.69
1168850,20,1.74,-0.05,0.21,0.32,9.76,0.48,-0.48,10.09
1168952,20,1.76,-0.02,0.17,0.32,9.72,0.00,-2.40,9.13
1169054,20,1.75,-0.03,0.32,0.21,9.72,0.00,-2.88,10.09
1169156,20,1.72,-0.07,0.05,0.40,9.72,-0.96,-1.92,10.09
1169258,20,1.74,-0.03,0.40,0.24,9.72,0.48,-2.40,7.69
1169360,20,1.73,-0.03,0.21,0.24,9.76,0.00,-0.48,8.65
1169462,20,1.73,-0.03,0.17,0.36,9.76,-0.96,-2.40,9.13
1169666,20,1.79,0.06,0.32,0.24,9.72,0.48,-0.96,9.13
1169776,20,1.78,0.03,0.09,0.36,9.72,1.44,-0.96,9.61
1169877,20,1.81,0.07,0.29,0.36,9.76,0.96,-3.36,7.21
1169979,20,1.79,0.04,0.17,0.32,9.72,-0.48,-0.96,9.13
1170081,20,1.78,0.03,0.09,0.36,9.76,0.96,-3.36,10.57
1170183,20,1.79,0.03,0.29,0.28,9.72,0.00,-1.92,9.61
1170285,20,1.78,0.02,0.17,0.32,9.72,-0.96,-0.96,6.73
1170387,20,1.80,0.04,0.17,0.28,9.76,1.92,-1.92,8.17
1170489,20,1.85,0.12,0.25,0.28,9.76,-0.96,-0.96,10.57
1170695,20,1.88,0.14,0.21,0.32,9.76,0.00,-2.40,9.61
1170796,20,1.86,0.10,0.21,0.32,9.76,0.00,-1.92,9.61
1170898,20,1.85,0.07,0.25,0.32,9.72,0.48,0.00,8.17
